id,name,handle,location,contact_phone,contact_email,wallet,amount_inr,date,source_channel,snippet
566,Aditya Bhatia,@aditya_bhatia_30,"Howrah, West Bengal",+917692539232,aditya.bhatia377@secure-mail.org,0x66949a9a5babe1a75df0570978abf3ee63bc9fb7,50000,2025-11-15T19:39:41,Crypto Exchange Node,"Consignment transit record #566. Operative Contact: Aditya Bhatia (@aditya_bhatia_30), Phone: +917692539232, Email: aditya.bhatia377@secure-mail.org, Location Corridor: Howrah, West Bengal. Escrow settlement wallet: 0x66949a9a5babe1a75df0570978abf3ee63bc9fb7. Valuation: INR 50,000."
567,Riya Gupta,@riya_gupta_49,"Chennai, Tamil Nadu",+918639869290,riya.gupta510@secure-mail.org,0x94949f01233f8e4de0681b0f6733280de1e8c2d6,500000,2026-02-09T11:57:51,Darknet Market Relay,"Consignment transit record #567. Operative Contact: Riya Gupta (@riya_gupta_49), Phone: +918639869290, Email: riya.gupta510@secure-mail.org, Location Corridor: Chennai, Tamil Nadu. Escrow settlement wallet: 0x94949f01233f8e4de0681b0f6733280de1e8c2d6. Valuation: INR 500,000."
568,Imran Bose,@imran_bose_81,"Pune, Maharashtra",+918044771898,imran.bose82@secure-mail.org,0x17e364415dbef330ff209f8c7caa303c86f5e5db,500000,2025-01-02T20:49:56,Crypto Exchange Node,"Consignment transit record #568. Operative Contact: Imran Bose (@imran_bose_81), Phone: +918044771898, Email: imran.bose82@secure-mail.org, Location Corridor: Pune, Maharashtra. Escrow settlement wallet: 0x17e364415dbef330ff209f8c7caa303c86f5e5db. Valuation: INR 500,000."
569,Meera Yadav,@meera_yadav_57,"Kota, Rajasthan",+918299063197,meera.yadav585@secure-mail.org,0xebffec28d945f4adf9463d8c4c1964eb5ba9c912,250000,2025-10-30T11:22:47,Encrypted Comm Desk,"Consignment transit record #569. Operative Contact: Meera Yadav (@meera_yadav_57), Phone: +918299063197, Email: meera.yadav585@secure-mail.org, Location Corridor: Kota, Rajasthan. Escrow settlement wallet: 0xebffec28d945f4adf9463d8c4c1964eb5ba9c912. Valuation: INR 250,000."
570,Dev Khan,@dev_khan_31,"Mumbai, Maharashtra",+916651738759,dev.khan388@secure-mail.org,0xb47a5d7575392a909674a3e0a7bcc8a37da317cc,120000,2025-02-12T16:17:38,Global Trade Intercepts,"Consignment transit record #570. Operative Contact: Dev Khan (@dev_khan_31), Phone: +916651738759, Email: dev.khan388@secure-mail.org, Location Corridor: Mumbai, Maharashtra. Escrow settlement wallet: 0xb47a5d7575392a909674a3e0a7bcc8a37da317cc. Valuation: INR 120,000."
571,Ananya Sharma,@ananya_sharma_89,"Bareilly, Uttar Pradesh",+916402908886,ananya.sharma230@secure-mail.org,0x603102d9121bdb92419d0ec720e2a20a4c7286be,250000,2025-08-12T01:13:51,Crypto Exchange Node,"Consignment transit record #571. Operative Contact: Ananya Sharma (@ananya_sharma_89), Phone: +916402908886, Email: ananya.sharma230@secure-mail.org, Location Corridor: Bareilly, Uttar Pradesh. Escrow settlement wallet: 0x603102d9121bdb92419d0ec720e2a20a4c7286be. Valuation: INR 250,000."
572,Sunita Patel,@sunita_patel_81,"Pune, Maharashtra",+918161871612,sunita.patel559@secure-mail.org,0x92ff5cd46076b181a5443f6342136cb1c5a9f5a1,25000,2025-04-07T21:39:50,Global Trade Intercepts,"Consignment transit record #572. Operative Contact: Sunita Patel (@sunita_patel_81), Phone: +918161871612, Email: sunita.patel559@secure-mail.org, Location Corridor: Pune, Maharashtra. Escrow settlement wallet: 0x92ff5cd46076b181a5443f6342136cb1c5a9f5a1. Valuation: INR 25,000."
573,Tanvi Gupta,@tanvi_gupta_10,"Jodhpur, Rajasthan",+916953591132,tanvi.gupta154@secure-mail.org,0x35eb692e38357f6dcd06517c0c3fed797e806b27,75000,2025-03-16T00:25:11,Metro Corridor Relay,"Consignment transit record #573. Operative Contact: Tanvi Gupta (@tanvi_gupta_10), Phone: +916953591132, Email: tanvi.gupta154@secure-mail.org, Location Corridor: Jodhpur, Rajasthan. Escrow settlement wallet: 0x35eb692e38357f6dcd06517c0c3fed797e806b27. Valuation: INR 75,000."
574,Karan Yadav,@karan_yadav_45,"Vijayawada, Andhra Pradesh",+918708676111,karan.yadav782@secure-mail.org,0xdc648841726649c8bf2a9892c75a335050ce6322,120000,2025-07-14T03:48:24,Northern Route Dispatch,"Consignment transit record #574. Operative Contact: Karan Yadav (@karan_yadav_45), Phone: +918708676111, Email: karan.yadav782@secure-mail.org, Location Corridor: Vijayawada, Andhra Pradesh. Escrow settlement wallet: 0xdc648841726649c8bf2a9892c75a335050ce6322. Valuation: INR 120,000."
575,Siddharth Singh,@siddharth_singh_48,"Jaipur, Rajasthan",+916015709117,siddharth.singh691@secure-mail.org,0x60a63197d576bf062c42d7ef89d3e35448cc70cf,50000,2026-02-24T07:18:53,Freight & Escrow Hub,"Consignment transit record #575. Operative Contact: Siddharth Singh (@siddharth_singh_48), Phone: +916015709117, Email: siddharth.singh691@secure-mail.org, Location Corridor: Jaipur, Rajasthan. Escrow settlement wallet: 0x60a63197d576bf062c42d7ef89d3e35448cc70cf. Valuation: INR 50,000."
576,Siddharth Sharma,@siddharth_sharma_80,"Dhanbad, Jharkhand",+918883538850,siddharth.sharma235@secure-mail.org,0xa7b2bff9bed2d2af64c39ec861cb73e9c1dbcec5,250000,2025-06-12T06:36:08,Northern Route Dispatch,"Consignment transit record #576. Operative Contact: Siddharth Sharma (@siddharth_sharma_80), Phone: +918883538850, Email: siddharth.sharma235@secure-mail.org, Location Corridor: Dhanbad, Jharkhand. Escrow settlement wallet: 0xa7b2bff9bed2d2af64c39ec861cb73e9c1dbcec5. Valuation: INR 250,000."
577,Siddharth Sharma,@siddharth_sharma_52,"Gwalior, Madhya Pradesh",+918979806943,siddharth.sharma507@secure-mail.org,0x5ffa10bd1235d4e80ec5721d0c62db869f7c3d3c,250000,2025-06-14T03:15:48,Metro Corridor Relay,"Consignment transit record #577. Operative Contact: Siddharth Sharma (@siddharth_sharma_52), Phone: +918979806943, Email: siddharth.sharma507@secure-mail.org, Location Corridor: Gwalior, Madhya Pradesh. Escrow settlement wallet: 0x5ffa10bd1235d4e80ec5721d0c62db869f7c3d3c. Valuation: INR 250,000."
578,Rahul Khan,@rahul_khan_68,"Mysore, Karnataka",+916238139651,rahul.khan737@secure-mail.org,0x772ad706f2ff6aa3d20e18ad60ee9961f250015b,75000,2025-03-27T16:18:37,Crypto Exchange Node,"Consignment transit record #578. Operative Contact: Rahul Khan (@rahul_khan_68), Phone: +916238139651, Email: rahul.khan737@secure-mail.org, Location Corridor: Mysore, Karnataka. Escrow settlement wallet: 0x772ad706f2ff6aa3d20e18ad60ee9961f250015b. Valuation: INR 75,000."
579,Manish Gupta,@manish_gupta_79,"Madurai, Tamil Nadu",+917516471117,manish.gupta200@secure-mail.org,0xfefbf9d3c204f94cf3c0e36fc3c11fcbb0f56141,75000,2025-06-21T16:47:50,CyberShield Advisory,"Consignment transit record #579. Operative Contact: Manish Gupta (@manish_gupta_79), Phone: +917516471117, Email: manish.gupta200@secure-mail.org, Location Corridor: Madurai, Tamil Nadu. Escrow settlement wallet: 0xfefbf9d3c204f94cf3c0e36fc3c11fcbb0f56141. Valuation: INR 75,000."
580,Rahul Rao,@rahul_rao_66,"Hyderabad, Telangana",+917865751977,rahul.rao350@secure-mail.org,0xd29589c6127093550b8e100e67ba7af5d9411d2f,75000,2026-01-06T17:25:12,Crypto Exchange Node,"Consignment transit record #580. Operative Contact: Rahul Rao (@rahul_rao_66), Phone: +917865751977, Email: rahul.rao350@secure-mail.org, Location Corridor: Hyderabad, Telangana. Escrow settlement wallet: 0xd29589c6127093550b8e100e67ba7af5d9411d2f. Valuation: INR 75,000."
581,Kabir Khan,@kabir_khan_33,"Kanpur, Uttar Pradesh",+919539945754,kabir.khan57@secure-mail.org,0x46de0c8b73b7356f717491c8d08bd21041d72f16,50000,2025-02-23T18:19:37,Crypto Exchange Node,"Consignment transit record #581. Operative Contact: Kabir Khan (@kabir_khan_33), Phone: +919539945754, Email: kabir.khan57@secure-mail.org, Location Corridor: Kanpur, Uttar Pradesh. Escrow settlement wallet: 0x46de0c8b73b7356f717491c8d08bd21041d72f16. Valuation: INR 50,000."
582,Imran Patel,@imran_patel_53,"Ludhiana, Punjab",+916457888882,imran.patel838@secure-mail.org,0x72abc9110c5988470794cc11e541ac853471ce65,250000,2026-01-07T19:42:14,Supply Chain Monitor,"Consignment transit record #582. Operative Contact: Imran Patel (@imran_patel_53), Phone: +916457888882, Email: imran.patel838@secure-mail.org, Location Corridor: Ludhiana, Punjab. Escrow settlement wallet: 0x72abc9110c5988470794cc11e541ac853471ce65. Valuation: INR 250,000."
583,Rohan Singh,@rohan_singh_67,"Kota, Rajasthan",+919247355436,rohan.singh308@secure-mail.org,0xe115295b9975ef8abb203cb58784c7e26b56778d,25000,2025-12-17T20:07:33,Encrypted Comm Desk,"Consignment transit record #583. Operative Contact: Rohan Singh (@rohan_singh_67), Phone: +919247355436, Email: rohan.singh308@secure-mail.org, Location Corridor: Kota, Rajasthan. Escrow settlement wallet: 0xe115295b9975ef8abb203cb58784c7e26b56778d. Valuation: INR 25,000."
584,Ananya Khan,@ananya_khan_88,"Moradabad, Uttar Pradesh",+918290661524,ananya.khan632@secure-mail.org,0x1a6723fb636e4769730db97cec75cbcf6fb3abaa,50000,2025-04-20T18:26:15,Freight & Escrow Hub,"Consignment transit record #584. Operative Contact: Ananya Khan (@ananya_khan_88), Phone: +918290661524, Email: ananya.khan632@secure-mail.org, Location Corridor: Moradabad, Uttar Pradesh. Escrow settlement wallet: 0x1a6723fb636e4769730db97cec75cbcf6fb3abaa. Valuation: INR 50,000."
585,Rahul Sharma,@rahul_sharma_16,"Vijayawada, Andhra Pradesh",+919545335300,rahul.sharma306@secure-mail.org,0x83ee59d66350ae86f97268de7383facac9251dc6,1500000,2025-01-17T03:50:45,Encrypted Comm Desk,"Consignment transit record #585. Operative Contact: Rahul Sharma (@rahul_sharma_16), Phone: +919545335300, Email: rahul.sharma306@secure-mail.org, Location Corridor: Vijayawada, Andhra Pradesh. Escrow settlement wallet: 0x83ee59d66350ae86f97268de7383facac9251dc6. Valuation: INR 1,500,000."
586,Sameer Chawla,@sameer_chawla_96,"Mysore, Karnataka",+918530547936,sameer.chawla918@secure-mail.org,0xed711c785587184486cf5692fcef92c39445917f,500000,2025-05-20T13:45:04,Public Transit Logistics,"Consignment transit record #586. Operative Contact: Sameer Chawla (@sameer_chawla_96), Phone: +918530547936, Email: sameer.chawla918@secure-mail.org, Location Corridor: Mysore, Karnataka. Escrow settlement wallet: 0xed711c785587184486cf5692fcef92c39445917f. Valuation: INR 500,000."
587,Nikhil Nair,@nikhil_nair_86,"Hubli-Dharwad, Karnataka",+917895634080,nikhil.nair455@secure-mail.org,0xb511f6fe678b219ef158882ba952965d71eb8a55,500000,2025-10-04T19:45:28,Encrypted Comm Desk,"Consignment transit record #587. Operative Contact: Nikhil Nair (@nikhil_nair_86), Phone: +917895634080, Email: nikhil.nair455@secure-mail.org, Location Corridor: Hubli-Dharwad, Karnataka. Escrow settlement wallet: 0xb511f6fe678b219ef158882ba952965d71eb8a55. Valuation: INR 500,000."
588,Neha Verma,@neha_verma_29,"Jaipur, Rajasthan",+917504942992,neha.verma479@secure-mail.org,0xf150aee2d0f3467224f7bb71972df1a35f1108a0,500000,2025-05-31T19:20:30,Crypto Exchange Node,"Consignment transit record #588. Operative Contact: Neha Verma (@neha_verma_29), Phone: +917504942992, Email: neha.verma479@secure-mail.org, Location Corridor: Jaipur, Rajasthan. Escrow settlement wallet: 0xf150aee2d0f3467224f7bb71972df1a35f1108a0. Valuation: INR 500,000."
589,Farhan Patel,@farhan_patel_28,"Jabalpur, Madhya Pradesh",+918467536687,farhan.patel252@secure-mail.org,0xbd049911697a245fc3d7cfe97bd64b925c3dd6bf,120000,2025-11-13T16:45:24,Supply Chain Monitor,"Consignment transit record #589. Operative Contact: Farhan Patel (@farhan_patel_28), Phone: +918467536687, Email: farhan.patel252@secure-mail.org, Location Corridor: Jabalpur, Madhya Pradesh. Escrow settlement wallet: 0xbd049911697a245fc3d7cfe97bd64b925c3dd6bf. Valuation: INR 120,000."
590,Siddharth Khan,@siddharth_khan_41,"Thane, Maharashtra",+917854917551,siddharth.khan144@secure-mail.org,0xacf88447e1386c0f98b4bd205701f57bf6a1350b,50000,2025-07-17T19:12:30,Metro Corridor Relay,"Consignment transit record #590. Operative Contact: Siddharth Khan (@siddharth_khan_41), Phone: +917854917551, Email: siddharth.khan144@secure-mail.org, Location Corridor: Thane, Maharashtra. Escrow settlement wallet: 0xacf88447e1386c0f98b4bd205701f57bf6a1350b. Valuation: INR 50,000."
591,Sneha Sharma,@sneha_sharma_43,"Indore, Madhya Pradesh",+918326233557,sneha.sharma291@secure-mail.org,0xa0b8df9bd24d223f6a6e2454c41588217bfa55a0,50000,2025-08-10T08:13:17,Public Transit Logistics,"Consignment transit record #591. Operative Contact: Sneha Sharma (@sneha_sharma_43), Phone: +918326233557, Email: sneha.sharma291@secure-mail.org, Location Corridor: Indore, Madhya Pradesh. Escrow settlement wallet: 0xa0b8df9bd24d223f6a6e2454c41588217bfa55a0. Valuation: INR 50,000."
592,Karan Mehta,@karan_mehta_42,"Delhi, NCR",+919658778234,karan.mehta877@secure-mail.org,0x716b75735a172b26d85ce6470a1664b68849dc74,850000,2025-10-04T09:40:08,Metro Corridor Relay,"Consignment transit record #592. Operative Contact: Karan Mehta (@karan_mehta_42), Phone: +919658778234, Email: karan.mehta877@secure-mail.org, Location Corridor: Delhi, NCR. Escrow settlement wallet: 0x716b75735a172b26d85ce6470a1664b68849dc74. Valuation: INR 850,000."
593,Karan Bhatia,@karan_bhatia_18,"Ghaziabad, Uttar Pradesh",+919791034549,karan.bhatia978@secure-mail.org,0xeb47a5a3614ac0bbee87dada4fba0dcab8546092,50000,2025-07-08T23:55:32,CyberShield Advisory,"Consignment transit record #593. Operative Contact: Karan Bhatia (@karan_bhatia_18), Phone: +919791034549, Email: karan.bhatia978@secure-mail.org, Location Corridor: Ghaziabad, Uttar Pradesh. Escrow settlement wallet: 0xeb47a5a3614ac0bbee87dada4fba0dcab8546092. Valuation: INR 50,000."
594,Ananya Malhotra,@ananya_malhotra_54,"Allahabad, Uttar Pradesh",+918979927201,ananya.malhotra837@secure-mail.org,0xe0654f880f149754972f5c2eeb9f9ce231ee8989,75000,2025-04-10T08:54:32,Public Transit Logistics,"Consignment transit record #594. Operative Contact: Ananya Malhotra (@ananya_malhotra_54), Phone: +918979927201, Email: ananya.malhotra837@secure-mail.org, Location Corridor: Allahabad, Uttar Pradesh. Escrow settlement wallet: 0xe0654f880f149754972f5c2eeb9f9ce231ee8989. Valuation: INR 75,000."
595,Ananya Gupta,@ananya_gupta_16,"Navi Mumbai, Maharashtra",+918939371070,ananya.gupta652@secure-mail.org,0xcf347079b7623d5ce5c289b40c76cdb27aa9ca96,1500000,2026-01-18T18:47:25,Global Trade Intercepts,"Consignment transit record #595. Operative Contact: Ananya Gupta (@ananya_gupta_16), Phone: +918939371070, Email: ananya.gupta652@secure-mail.org, Location Corridor: Navi Mumbai, Maharashtra. Escrow settlement wallet: 0xcf347079b7623d5ce5c289b40c76cdb27aa9ca96. Valuation: INR 1,500,000."
596,Sunita Saxena,@sunita_saxena_31,"Bareilly, Uttar Pradesh",+917812068839,sunita.saxena194@secure-mail.org,0x17c01daf2a984f5075938b248e66b77d17817ebc,1500000,2025-03-29T18:03:58,Northern Route Dispatch,"Consignment transit record #596. Operative Contact: Sunita Saxena (@sunita_saxena_31), Phone: +917812068839, Email: sunita.saxena194@secure-mail.org, Location Corridor: Bareilly, Uttar Pradesh. Escrow settlement wallet: 0x17c01daf2a984f5075938b248e66b77d17817ebc. Valuation: INR 1,500,000."
597,Karan Reddy,@karan_reddy_44,"Gwalior, Madhya Pradesh",+916145971594,karan.reddy781@secure-mail.org,0x31c78eda60485669573a36e6cfff79d0d86c7e89,25000,2025-05-31T07:00:07,Metro Corridor Relay,"Consignment transit record #597. Operative Contact: Karan Reddy (@karan_reddy_44), Phone: +916145971594, Email: karan.reddy781@secure-mail.org, Location Corridor: Gwalior, Madhya Pradesh. Escrow settlement wallet: 0x31c78eda60485669573a36e6cfff79d0d86c7e89. Valuation: INR 25,000."
598,Farhan Saxena,@farhan_saxena_83,"Patna, Bihar",+919415585042,farhan.saxena992@secure-mail.org,0xcd3efadfb4af9c1b8ca55f9947e514b71ab3ca63,500000,2025-06-27T08:26:54,Crypto Exchange Node,"Consignment transit record #598. Operative Contact: Farhan Saxena (@farhan_saxena_83), Phone: +919415585042, Email: farhan.saxena992@secure-mail.org, Location Corridor: Patna, Bihar. Escrow settlement wallet: 0xcd3efadfb4af9c1b8ca55f9947e514b71ab3ca63. Valuation: INR 500,000."
599,Karan Saxena,@karan_saxena_25,"Raipur, Chhattisgarh",+918827297174,karan.saxena512@secure-mail.org,0xa3cf62e1a0e1c6197f223c309d65b19d9e1b36de,50000,2025-03-15T22:51:44,Public Transit Logistics,"Consignment transit record #599. Operative Contact: Karan Saxena (@karan_saxena_25), Phone: +918827297174, Email: karan.saxena512@secure-mail.org, Location Corridor: Raipur, Chhattisgarh. Escrow settlement wallet: 0xa3cf62e1a0e1c6197f223c309d65b19d9e1b36de. Valuation: INR 50,000."
600,Sunita Deshmukh,@sunita_deshmukh_90,"Patna, Bihar",+918482700488,sunita.deshmukh90@secure-mail.org,0x47dd9f5a95ce1ee88dcfa304e89cdabcdb1a1f71,850000,2025-07-11T07:26:18,CyberShield Advisory,"Consignment transit record #600. Operative Contact: Sunita Deshmukh (@sunita_deshmukh_90), Phone: +918482700488, Email: sunita.deshmukh90@secure-mail.org, Location Corridor: Patna, Bihar. Escrow settlement wallet: 0x47dd9f5a95ce1ee88dcfa304e89cdabcdb1a1f71. Valuation: INR 850,000."
601,Rahul Verma,@rahul_verma_69,"Kota, Rajasthan",+918548162130,rahul.verma419@secure-mail.org,0xc5fd13bad3530e154fd70e4bcb24f995aa8420b8,50000,2025-06-23T16:03:28,Crypto Exchange Node,"Consignment transit record #601. Operative Contact: Rahul Verma (@rahul_verma_69), Phone: +918548162130, Email: rahul.verma419@secure-mail.org, Location Corridor: Kota, Rajasthan. Escrow settlement wallet: 0xc5fd13bad3530e154fd70e4bcb24f995aa8420b8. Valuation: INR 50,000."
602,Neha Reddy,@neha_reddy_78,"Pune, Maharashtra",+916410694067,neha.reddy94@secure-mail.org,0x62d37e8e123ee2a66048ae9f443eb9c4a91ecf44,75000,2025-05-18T16:33:23,Crypto Exchange Node,"Consignment transit record #602. Operative Contact: Neha Reddy (@neha_reddy_78), Phone: +916410694067, Email: neha.reddy94@secure-mail.org, Location Corridor: Pune, Maharashtra. Escrow settlement wallet: 0x62d37e8e123ee2a66048ae9f443eb9c4a91ecf44. Valuation: INR 75,000."
603,Manish Khan,@manish_khan_20,"Chennai, Tamil Nadu",+917829457601,manish.khan182@secure-mail.org,0x272ba418b9c21d9837245d7e574429669e099fc2,850000,2025-09-04T23:59:30,Crypto Exchange Node,"Consignment transit record #603. Operative Contact: Manish Khan (@manish_khan_20), Phone: +917829457601, Email: manish.khan182@secure-mail.org, Location Corridor: Chennai, Tamil Nadu. Escrow settlement wallet: 0x272ba418b9c21d9837245d7e574429669e099fc2. Valuation: INR 850,000."
604,Arjun Mehta,@arjun_mehta_95,"Kolkata, West Bengal",+919667200704,arjun.mehta92@secure-mail.org,0xf35100256d31c243034982cb70eeaaae03d0f89e,850000,2025-10-16T02:29:06,Crypto Exchange Node,"Consignment transit record #604. Operative Contact: Arjun Mehta (@arjun_mehta_95), Phone: +919667200704, Email: arjun.mehta92@secure-mail.org, Location Corridor: Kolkata, West Bengal. Escrow settlement wallet: 0xf35100256d31c243034982cb70eeaaae03d0f89e. Valuation: INR 850,000."
605,Ananya Sharma,@ananya_sharma_44,"Jodhpur, Rajasthan",+918618755255,ananya.sharma281@secure-mail.org,0x7655e5154a3ec632306780063d22bf0048c2d4af,50000,2026-01-03T00:10:35,Metro Corridor Relay,"Consignment transit record #605. Operative Contact: Ananya Sharma (@ananya_sharma_44), Phone: +918618755255, Email: ananya.sharma281@secure-mail.org, Location Corridor: Jodhpur, Rajasthan. Escrow settlement wallet: 0x7655e5154a3ec632306780063d22bf0048c2d4af. Valuation: INR 50,000."
606,Dev Reddy,@dev_reddy_53,"Gwalior, Madhya Pradesh",+916966363287,dev.reddy13@secure-mail.org,0xcb40c669b4667a20a3e96dcf7b9507c55ca4e3b4,250000,2025-03-27T23:08:46,Northern Route Dispatch,"Consignment transit record #606. Operative Contact: Dev Reddy (@dev_reddy_53), Phone: +916966363287, Email: dev.reddy13@secure-mail.org, Location Corridor: Gwalior, Madhya Pradesh. Escrow settlement wallet: 0xcb40c669b4667a20a3e96dcf7b9507c55ca4e3b4. Valuation: INR 250,000."
